,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_hidden_layer_sizes,param_learning_rate_init,param_solver,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
13,32.846730899810794,9.691394342907127,0.04062695503234863,0.007655181054501594,0.01,"[100, 100]",0.001,adam,1e-05,"{'alpha': 0.01, 'hidden_layer_sizes': [100, 100], 'learning_rate_init': 0.001, 'solver': 'adam', 'tol': 1e-05}",0.7265668330560178,0.7341711835130144,0.7093710181860303,0.7381617253876774,0.7291172282866635,0.7274775976858806,0.00990273475233927,16
14,6.437852907180786,0.31716904510421884,0.03750267028808594,0.007654908536196928,0.01,"[100, 100]",0.001,sgd,0.0001,"{'alpha': 0.01, 'hidden_layer_sizes': [100, 100], 'learning_rate_init': 0.001, 'solver': 'sgd', 'tol': 0.0001}",0.6664587232272822,0.6560067325899432,0.6584968179666544,0.6654828432652634,0.6575545666454756,0.6607999367389238,0.004307274479103774,71
15,32.109513711929324,38.77896749183555,0.031250810623168944,4.279862532103896e-06,0.01,"[100, 100]",0.001,sgd,1e-05,"{'alpha': 0.01, 'hidden_layer_sizes': [100, 100], 'learning_rate_init': 0.001, 'solver': 'sgd', 'tol': 1e-05}",0.6693037172270399,0.6595832473695068,0.6705006024756271,0.7098921276107413,0.6729124236252546,0.676438423661634,0.01733113792198643,50
16,20.13105444908142,6.426172202159988,0.04062762260437012,0.00765485012949876,0.01,"[100, 100]",0.01,adam,0.0001,"{'alpha': 0.01, 'hidden_layer_sizes': [100, 100], 'learning_rate_init': 0.01, 'solver': 'adam', 'tol': 0.0001}",0.706016755521706,0.7281933256616802,0.7234275962944905,0.7250218832062023,0.7194498324810438,0.7204218786330245,0.007733591859242775,21
17,23.768432283401488,5.0059478485734274,0.0406287670135498,0.007653643210463176,0.01,"[100, 100]",0.01,adam,1e-05,"{'alpha': 0.01, 'hidden_layer_sizes': [100, 100], 'learning_rate_init': 0.01, 'solver': 'adam', 'tol': 1e-05}",0.7271940132352033,0.7263485229039589,0.7223511214230471,0.7301833821157636,0.7256934044210148,0.7263540888197977,0.002523063336651939,18
18,18.350679111480712,6.0082407918951874,0.04062795639038086,0.007654733407440921,0.01,"[100, 100]",0.01,sgd,0.0001,"{'alpha': 0.01, 'hidden_layer_sizes': [100, 100], 'learning_rate_init': 0.01, 'solver': 'sgd', 'tol': 0.0001}",0.7145103324348607,0.6983908835824314,0.6581788678774262,0.6645403377110695,0.6696667477499392,0.6810574338711455,0.021658882145715222,47
19,18.48721513748169,5.398215371271687,0.03437738418579102,0.006250238514072402,0.01,"[100, 100]",0.01,sgd,1e-05,"{'alpha': 0.01, 'hidden_layer_sizes': [100, 100], 'learning_rate_init': 0.01, 'solver': 'sgd', 'tol': 1e-05}",0.7055463528874164,0.6825110082420685,0.69858050721625,0.6829680613415444,0.6425992779783394,0.6824410415331238,0.021826527592312007,45
20,25.746665239334106,6.185403228457828,0.03125157356262207,9.841808052325389e-07,0.01,"[100, 100]",0.005,adam,0.0001,"{'alpha': 0.01, 'hidden_layer_sizes': [100, 100], 'learning_rate_init': 0.005, 'solver': 'adam', 'tol': 0.0001}",0.7510633270321361,0.7534917034737972,0.7265066862062649,0.7494467093768201,0.7504395733208299,0.7461895998819696,0.009931385205073442,4
21,27.252999114990235,6.9151974649062575,0.03750243186950684,0.007654811304325198,0.01,"[100, 100]",0.005,adam,1e-05,"{'alpha': 0.01, 'hidden_layer_sizes': [100, 100], 'learning_rate_init': 0.005, 'solver': 'adam', 'tol': 1e-05}",0.7167790309369289,0.7355852511754516,0.7364172617199628,0.7333658298805753,0.7675487060191916,0.7379392159464221,0.01645143572411299,10
22,26.672362995147704,4.466861885581845,0.043752861022949216,0.006250357641282932,0.01,"[100, 100]",0.005,sgd,0.0001,"{'alpha': 0.01, 'hidden_layer_sizes': [100, 100], 'learning_rate_init': 0.005, 'solver': 'sgd', 'tol': 0.0001}",0.7000912616929045,0.7003585058401758,0.6597950719687729,0.6835626357711803,0.6945403865963765,0.6876695723738819,0.015207696651521045,37
